budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,Action,Adventure,Animation,Aniplex,BROSTA TV,Carousel Productions,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,GoHands,History,Horror,Mardock Scramble Production Committee,Music,Mystery,Odyssey Media,Pulser Productions,Rogue State,Romance,Science Fiction,Sentai Filmworks,TV Movie,Telescene Film Group Productions,The Cartel,Thriller,Vision View Entertainment,War,Western,genres_1,cast_names,directing_names
0.0,433086,hi,0.469489,2017-11-30,0.0,71.0,Machines,0.0,0.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,413992,en,1.718775,2017-11-17,0.0,95.0,Sweet Virginia,0.0,1.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sin Datos,Sin Datos,Sin Datos
0.0,141052,en,25.944629,2017-11-15,0.0,0.0,Justice League,0.0,0.0,2017,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science Fiction",Sin Datos,Sin Datos
0.0,359749,en,2.488539,2017-11-03,0.0,91.0,78/52,0.0,4.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
4696772.0,398818,en,4.300874,2017-10-27,0.0,130.0,Call Me by Your Name,0.0,18.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, DramaRomance, Drama",Sin Datos,Sin Datos
0.0,284053,en,57.283628,2017-10-25,0.0,0.0,Thor: Ragnarok,0.0,0.0,2017,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science FictionAction, Adventure, Fantasy, Science Fiction",Sin Datos,Sin Datos
0.0,271404,en,6.416249,2017-10-20,0.0,0.0,Beyond Skyline,0.0,30.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Action, Science FictionAction, Science Fiction",Sin Datos,Sin Datos
0.0,432607,en,2.936666,2017-10-20,0.0,101.0,Dina,0.0,2.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,439502,en,1.319057,2017-09-22,0.0,100.0,Resurrecting Hassan,0.0,0.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,300665,en,9.742082,2017-09-14,0.0,90.0,Leatherface,5.7,62.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Horror,Sin Datos,Sin Datos
0.0,374471,en,2.152189,2017-09-14,0.0,75.0,Porto,7.8,5.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, DramaRomance, Drama",Sin Datos,Sin Datos
0.0,428493,en,2.595488,2017-09-01,0.0,105.0,God's Own Country,5.4,8.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, DramaRomance, Drama",Sin Datos,Sin Datos
0.0,426264,en,1.223145,2017-08-31,0.0,115.0,The Trip to Spain,7.0,6.0,2017,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,354282,en,13.454531,2017-08-31,0.0,95.0,Science Fiction Volume One: The Osiris Child,5.4,55.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Science Fiction,Sin Datos,Sin Datos
0.0,460135,en,8.413734,2017-08-30,0.0,0.0,LEGO DC Super Hero Girls: Brain Drain,10.0,2.0,2017,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Animation,Sin Datos,Sin Datos
0.0,406990,en,60.581223,2017-08-18,0.0,123.0,What Happened to Monday,7.3,598.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Science Fiction, ThrillerScience Fiction, Thriller",Sin Datos,Sin Datos
0.0,426256,en,2.617894,2017-08-18,0.0,108.0,Patti Cake$,6.9,27.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,429200,en,5.798555,2017-08-11,10893246.0,99.0,Good Time,7.3,46.0,2017,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Thriller, CrimeDrama, Thriller, CrimeDrama, Thriller, Crime",Sin Datos,Sin Datos
0.0,411741,en,3.647596,2017-08-11,0.0,97.0,Ingrid Goes West,7.6,18.0,2017,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
0.0,336000,en,7.892689,2017-08-10,9705840.0,127.0,The Glass Castle,6.5,29.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,455963,en,0.392855,2017-08-07,0.0,93.0,A Gray State,0.0,1.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
21000000.0,293768,en,20.214579,2017-08-04,24527158.0,95.0,Kidnap,6.0,244.0,2017,1.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
0.0,414453,en,1.309265,2017-08-04,0.0,104.0,Columbus,6.0,4.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,414455,en,1.888856,2017-08-04,0.0,90.0,Chronically Metropolitan,5.8,9.0,2017,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, ComedyDrama, Comedy",Sin Datos,Sin Datos
60000000.0,353491,en,50.903593,2017-08-03,71000000.0,95.0,The Dark Tower,5.7,688.0,2017,1.18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Action, Western, Science Fiction, Fantasy, HorrorAction, Western, Science Fiction, Fantasy, HorrorAction, Western, Science Fiction, Fantasy, HorrorAction, Western, Science Fiction, Fantasy, HorrorAction, Western, Science Fiction, Fantasy, Horror",Sin Datos,Sin Datos
11000000.0,395834,en,40.796775,2017-08-03,184770205.0,111.0,Wind River,7.4,181.0,2017,16.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Crime, Mystery, ThrillerAction, Crime, Mystery, ThrillerAction, Crime, Mystery, ThrillerAction, Crime, Mystery, Thriller",Sin Datos,Sin Datos
0.0,394822,en,1.957074,2017-08-03,0.0,92.0,London Town,6.3,16.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, MusicDrama, Music",Sin Datos,Sin Datos
0.0,437623,en,1.320408,2017-08-02,0.0,104.0,Hostages,9.0,3.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,461297,en,1.248353,2017-08-01,0.0,97.0,Cop and a Half: New Recruit,6.0,1.0,2017,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime, Comedy, Action, FamilyCrime, Comedy, Action, FamilyCrime, Comedy, Action, FamilyCrime, Comedy, Action, Family",Sin Datos,Sin Datos
0.0,461053,en,20.38691,2017-08-01,0.0,89.0,S.W.A.T.: Under Siege,5.2,21.0,2017,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Crime, ThrillerAction, Crime, ThrillerAction, Crime, Thriller",Sin Datos,Sin Datos
0.0,433945,ja,0.802191,2017-07-29,0.0,119.0,Tokyo Ghoul,10.0,1.0,2017,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, Drama, Horror, ThrillerAction, Drama, Horror, ThrillerAction, Drama, Horror, ThrillerAction, Drama, Horror, Thriller",Sin Datos,Sin Datos
1000000.0,432602,en,2.53117,2017-07-28,0.0,100.0,An Inconvenient Sequel: Truth to Power,5.9,9.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
50000000.0,378236,en,33.694599,2017-07-28,66913939.0,86.0,The Emoji Movie,5.8,327.0,2017,1.34,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, Family, AnimationComedy, Family, AnimationComedy, Family, Animation",Sin Datos,Sin Datos
34000000.0,407448,en,9.797505,2017-07-28,0.0,143.0,Detroit,7.3,67.0,2017,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, Crime, Drama, HistoryThriller, Crime, Drama, HistoryThriller, Crime, Drama, HistoryThriller, Crime, Drama, History",Sin Datos,Sin Datos
1254040.0,468707,fi,0.347806,2017-07-28,0.0,90.0,Thick Lashes of Lauri Mäntyvaara,8.0,1.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Romance, ComedyRomance, Comedy",Sin Datos,Sin Datos
0.0,413644,en,2.984512,2017-07-27,0.0,92.0,The Son of Bigfoot,6.6,10.0,2017,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation, ComedyAnimation, Comedy",Sin Datos,Sin Datos
0.0,403431,en,2.216551,2017-07-27,0.0,100.0,Brigsby Bear,7.0,12.0,2017,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, DramaComedy, Drama",Sin Datos,Sin Datos
30000000.0,341013,en,14.455104,2017-07-26,90007945.0,115.0,Atomic Blonde,6.1,748.0,2017,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, ThrillerAction, Thriller",Sin Datos,Sin Datos
0.0,327253,en,4.184306,2017-07-21,0.0,95.0,The Gracefield Incident,4.7,26.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Horror, Science Fiction, ActionHorror, Science Fiction, ActionHorror, Science Fiction, Action",Sin Datos,Sin Datos
0.0,410554,en,7.874102,2017-07-21,0.0,97.0,First Kill,5.2,38.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, ThrillerAction, Thriller",Sin Datos,Sin Datos
0.0,419459,en,1.811506,2017-07-21,0.0,93.0,Landline,5.1,9.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,417320,en,15.842073,2017-07-21,0.0,111.0,Descendants 2,7.5,171.0,2017,0.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"TV Movie, Family, Action, Comedy, Music, AdventureTV Movie, Family, Action, Comedy, Music, AdventureTV Movie, Family, Action, Comedy, Music, AdventureTV Movie, Family, Action, Comedy, Music, AdventureTV Movie, Family, Action, Comedy, Music, AdventureTV Movie, Family, Action, Comedy, Music, Adventure",Sin Datos,Sin Datos
0.0,417870,en,37.964872,2017-07-21,0.0,122.0,Girls Trip,7.1,393.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
197471676.0,339964,en,15.262706,2017-07-20,90024292.0,137.0,Valerian and the City of a Thousand Planets,6.7,905.0,2017,0.46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Adventure, Science Fiction, ActionAdventure, Science Fiction, ActionAdventure, Science Fiction, Action",Sin Datos,Sin Datos
100000000.0,374720,en,30.938854,2017-07-19,519876949.0,107.0,Dunkirk,7.5,2712.0,2017,5.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Action, Drama, History, Thriller, WarAction, Drama, History, Thriller, WarAction, Drama, History, Thriller, WarAction, Drama, History, Thriller, WarAction, Drama, History, Thriller, War",Sin Datos,Sin Datos
0.0,459950,en,4.207731,2017-07-18,0.0,96.0,Feed,7.3,50.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,428501,en,1.784246,2017-07-14,0.0,90.0,City of Ghosts,2.0,3.0,2017,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Documentary,Sin Datos,Sin Datos
0.0,339692,en,15.786854,2017-07-13,0.0,121.0,Shot Caller,6.9,324.0,2017,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, Crime, ThrillerDrama, Crime, ThrillerDrama, Crime, Thriller",Sin Datos,Sin Datos
0.0,431435,ru,0.354543,2017-07-13,0.0,82.0,Blockbuster,7.3,3.0,2017,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy, CrimeComedy, Crime",Sin Datos,Sin Datos
0.0,464111,en,3.214001,2017-07-12,0.0,23.0,Zygote,7.2,28.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Horror, Science FictionHorror, Science Fiction",Sin Datos,Sin Datos
0.0,428495,sv,2.738426,2017-07-12,0.0,106.0,The Nile Hilton Incident,7.3,32.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, DramaThriller, Drama",Sin Datos,Sin Datos
0.0,463906,en,28.23593,2017-07-11,0.0,92.0,The Saint,5.8,41.0,2017,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, Adventure, CrimeAction, Adventure, CrimeAction, Adventure, Crime",Sin Datos,Sin Datos
152000000.0,281338,en,146.161786,2017-07-11,369907963.0,140.0,War for the Planet of the Apes,6.7,1675.0,2017,2.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Drama, Science Fiction, WarDrama, Science Fiction, WarDrama, Science Fiction, War",Sin Datos,Sin Datos
0.0,458506,en,9.560421,2017-07-08,0.0,41.0,Tour de Pharmacy,6.8,36.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Comedy, TV MovieComedy, TV Movie",Sin Datos,Sin Datos
0.0,440597,en,59.578823,2017-07-07,0.0,90.0,Wish Upon,5.3,127.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Fantasy, Horror, ThrillerFantasy, Horror, ThrillerFantasy, Horror, Thriller",Sin Datos,Sin Datos
0.0,455675,en,2.747249,2017-07-07,0.0,88.0,Hickok,5.0,9.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Western,Sin Datos,Sin Datos
0.0,345916,en,0.814903,2017-07-07,0.0,92.0,Do You Take This Man,0.0,0.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,404604,hi,1.559596,2017-07-07,0.0,146.0,Mom,6.6,14.0,2017,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Crime, Drama, ThrillerCrime, Drama, ThrillerCrime, Drama, Thriller",Sin Datos,Sin Datos
100000.0,428449,en,24.339781,2017-07-07,15584255.0,92.0,A Ghost Story,6.8,95.0,2017,155.84,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, Fantasy, RomanceDrama, Fantasy, RomanceDrama, Fantasy, Romance",Sin Datos,Sin Datos
0.0,399217,en,1.774843,2017-07-07,0.0,117.0,Tommy's Honour,6.9,5.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Drama, RomanceDrama, Romance",Sin Datos,Sin Datos
0.0,348389,en,2.876994,2017-07-06,0.0,94.0,Stratton,4.8,26.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Action, ThrillerAction, Thriller",Sin Datos,Sin Datos
0.0,458335,pt,0.270556,2017-07-06,0.0,0.0,Soundtrack,0.0,0.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drama,Sin Datos,Sin Datos
0.0,313943,en,8.442584,2017-07-01,0.0,87.0,Revolt,6.0,21.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Science Fiction,Sin Datos,Sin Datos
0.0,433630,en,7.91134,2017-06-30,0.0,105.0,Inconceivable,6.1,33.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, DramaThriller, Drama",Sin Datos,Sin Datos
0.0,438634,ca,0.60926,2017-06-30,0.0,96.0,Summer 1993,6.0,9.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama, FamilyDrama, Family",Sin Datos,Sin Datos
0.0,203835,en,20.712818,2017-06-30,0.0,85.0,Amityville: The Awakening,5.8,98.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, HorrorThriller, Horror",Sin Datos,Sin Datos
0.0,411873,en,13.423018,2017-06-30,0.0,89.0,The Little Hours,5.9,36.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,404733,en,24.124945,2017-06-29,0.0,93.0,Overdrive,6.2,76.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Thriller, ActionThriller, Action",Sin Datos,Sin Datos
0.0,269795,en,37.484577,2017-06-29,422.0,99.0,2:22,5.5,277.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Drama, ThrillerDrama, Thriller",Sin Datos,Sin Datos
40000000.0,345914,en,30.146847,2017-06-29,0.0,88.0,The House,5.9,91.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
0.0,465044,en,0.281008,2017-06-28,0.0,90.0,Abduction,0.0,0.0,2017,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy, DramaFantasy, Drama",Sin Datos,Sin Datos
0.0,463800,en,2.129137,2017-06-28,0.0,27.0,Firebase,7.3,28.0,2017,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Action, Science Fiction, WarAction, Science Fiction, WarAction, Science Fiction, War",Sin Datos,Sin Datos
34000000.0,339403,en,228.032744,2017-06-28,224511319.0,113.0,Baby Driver,7.2,2083.0,2017,6.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action, CrimeAction, Crime",Sin Datos,Sin Datos
0.0,407531,en,16.227875,2017-06-28,0.0,91.0,Bedeviled,4.9,47.0,2017,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Horror, ThrillerHorror, Thriller",Sin Datos,Sin Datos
0.0,462108,en,0.482896,2017-06-27,0.0,65.0,Chris D'Elia: Man on Fire,5.8,6.0,2017,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comedy,Sin Datos,Sin Datos
